id,tweet
65,"Κουλη,επόμενη πρωθυπουργαρα(φτου κακα)απαιτούμε διαγραφή των δανείων π αδυνατούμε να εξοφλησουμε στις τράπεζες με το επιχείρημα του Μπουμπουκου:για να μπορεί να λειτουργήσει ενα κράτος πρέπει οι πολίτες του να μπορούν να επιβιώσουν #ΝΔ_ξεφτιλες #εκλογες2019 #εκλογές #ekloges2019"
229,Η Κατερίνα μπήκε στο παιχνίδι κάθε μήνα ήταν με άλλον άντρα κ αυτό που κατάλαβε είναι ότι είναι.. Ευαισθητη #poweroflovegr
7242,κατια είσαι πολύ λίγη τελικά... #gntmgr
10253,Το ύφος της Άννα-μπανάνα το είδατε κι εσείς; #gntmgr
4534,"@USER Ε είδες που είσαι καθυστερημένος; Χεστηκα για τον Λοβέρδο και τον Γεωργιάδη. Την αλήθεια υπερασπίζομαι και περιμένω στοιχεία. Δεν έχεις.- είσαι απλά ένας έμμισθος υπάλληλος, θα τα πούμε με τα αφεντικά σου σε ένα μήνα στις κάλπες."
7317,"@USER Ακριβώς, τόση εργαλειοποίηση που αν της αντιτάξεις τη στοιχειώδη λογική, για παράδειγμα έλεγχο μεταναστών ως προς την τέλεση ΠΟΙΝΙΚΩΝ το τονίζω αδικημάτων στις χώρες προέλευσης τους ακούς τη γνωστή επωδό, ""είσαι φασίστας, έτσι;""."
6902,#XFactorGR Πόσα εξώγαμα έχει τελικά ο Bruno Mars;
1719,Ποιό είναι το θέμα σήμερα; Είμαι στο γραφείο και δεν βλέπω! #shoppingstar
6443,@USER Αυτό είναι Κυμα. Κυριάκος Μαλάκας
5724,Και ΤΡΩΕΙ ΠΟΛΥ αλλα ΚΑΙ ΕΧΕΙ ΒΑΛΕΙ ΟΓΚΟ στα μπρατσα γυμναζομενος και με χαπακια και ειναι ΑΚΟΜΑ ΜΙΑ ΝΤΟΥΛΑΠΑ απ τις πολλες. #thevoicegr
3654,Φημες λενε οτι απο τη χαρα του ο Τερρυ Χρυσος θα βγαλει νεο δισκο! Περηφανε πατερα.. #Ekloges2019 #Ευρωεκλογές #ερχεται_ΠΟΥΤΣΑ
3816,@USER Χαχαχ όταν το παρατηρεί ο άντρες μενεις αν όχι κακο τυ κεφαλιού του
1755,"@USER Είσαι μειοψηφία αγαπητέ Αντώνη. Η πλειοψηφία επιτίθεται στον λαό ως ""αχάριστο"", ηλίθιο"", ζώα"" κ.λ.π. Αν συνεχίσουν έτσι, ξέρεις το αποτέλεσμα."
4014,@USER γιά να έχεις τό κουράγιο νά γράφεις τόσες μαλακίες πρέπει νά είσαι μεγάλο ψώνιο
1785,Καλόμαθαν και νομίζουν πως θα ισχύουν και με τα λαμόγια στη κυβέρνηση. Ο άλλος ψήφισε ΝΔ και μετά ρωτούσε αν προλαβαίνει να κάνει αίτηση για επίδομα ενοικίου πριν τις εκλογές. Τη τύφλα τους δε ξέρουν. Μιλάμε ο Κούλης φαίνεται διάνοια μπροστά τους. #εκλογες2019 #ΝΔ_ξεφτιλες
9278,ΝΤΡΟΠΗ ΣΑΣ! #mesimeri_skai
7938,Και μην ξεσηκωθεί τωρα ολες οι φιλόζωες και κράζετε για τις κότες και τις φραγκόκοτες δεν Παθαίνουν τίποτα. Όλες από χωριό είστε και ξέρετε! #gntmgr
2885,@USER δεν εξαγοραζομαστε...δεν ξεχναμε οτι εισαι ψευτης και προδοτης...#ερχεται μαυρο εισαι ανεπιθυμητος
680,Δηλαδή οι «γυναίκες» που είναι εκεί είναι όμορφες; Δεν μιλάω για μυαλό... #poweroflovegr
6517,Γράψτε στα αρχιδια σας τους ζαιους και φυλάξτε τα σύνορα με κάθε τρόπο
1771,@USER Ελα....που είσαι; #ekloges2019
9231,"#kalytera Είστε τυχεροί και ευνοημένοι ως ομάδα. Η Γερμανού ξέρει από τηλεόραση, έχει παιδεία και δημοσιογραφική ευγένεια. Πάρτε κανένα μάθημα και αφήστε να μιλά περισσότερο!"
946,@USER Είσαι σίγουρη; Εδώ είναι η απάντησή σου.
7193,Η μάνα της Μαρτινας αντί να μαλώνει με την Σούλα στο ινστα ας δει τι φίδι μεγαλώνει καλύτερα δικό της αποτέλεσμα είναι τούτο το έκτρωμα κοπελιά άνοιξε τα σχόλια στο ινστα εφόσον είσαι τόσο εντάξει και τσαμπουκας και κακο σκυλί και μπλα μπλα μπλα #gntmgr
1797,"Αυτό πάλι με Βελόπουλο και Ανδρουλακη; Τους ψηφίσαν (οποίοι...) για Ευρωβουλή, τώρα λέει παραιτούνται για να βοηθήσουν εδώ το κόμμα τους...!... καταδολίευση δεν λέγεται αυτό; Εξαπάτηση ψηφοφόρου;!; #Εκλογές2019 #ευρωεκλογες2019 #ξεφτίλες"
5366,Σουζανα μου αλλες 2 ωρες να ειχες δεν θα τα καταφερνες γιατι απλα δεν μπορεις #gntmgr
5063,Πεστααααααα #xfactorgr
10193,Αχ να μασταν και εμείς Μύκονο να ξεκουραστεί το κορμάκι μας το βασανισμένο. #gntmgr
6289,Του λέω κοίτα τι μαγειρεύουν οι άντρες στο τουΐτερ! Ε μου λέει εγώ δεν έχω τουΐτερ. Τι του λες τώρα.
3204,"Χρόνια πολλά λέει θα είσαι πάντα η μικρή μου αδερφή, εν τω μεταξύ είναι η μικρή της αδερφή"
2684,@USER το μουνι σου ειναι ρουμπινι και κανενας δεν θα μεινει
588,"Να είσαι Ολυμπιακός, να πηγαίνεις σχολείο και να είσαι στο τμήμα Α2. Μην σου τύχει. #paobc #PAOoly #mexritelous #OlympiacosBC #olympiacos"
4232,#gynaikaxwrisonoma της εχει γυρισει το ματι της Μαρινας παντως δετη βλεπω και αυτη καλα!
2832,Μεσα στο παιχνιδι κανεις δεν εχει βγαλει το θαμμενο ερωτικο της κοκκαλοσουπας.. εξω ομως; ευκολακι ε; Γνωριζεις αγνωστο. Σου το βγαζει κ ολα οκ! Αλλα δεν εχει φραγκα..να παρει η ευχη. #PowerofLoveGR
3523,@USER Αυτά τα τουη θα σας ακολουθούν για πάντα! Ο Σιλας μπροστά στην σκέψη σου είμαι Άγγελος. Εσυ είσαι ένας κοινός φασίστας
8218,Η Αρέστη δεν έγινε αρεστή... #XFactorGR
5548,Ακόμη κ με τα αβαντάζ προσπαθούν να τις κάνουν να ξεκατινιαστουν!θα μπορούσαν να πουν τα κορίτσια με το αβαντάζ έχουν λίγο χρόνο παραπάνω κ τέλος! #gntmgr
5345,#gntmgr πω έχει ξεκινήσει το γλύψιμο από τις ff
6371,Έτσι και στείλεις σε 5ψηφιο. Σου στέλνουν πάντα μηνύματα και σε χρεώνουν οι κινητές 200αρια... Μην στέλνετε ούτε κλήση #kalomesimeraki
1453,Μπεζέδες θέλει να φτιαξει η άλλη για τον τελικό; #MasterChefGR #masterchefgr_xeftiles
9240,Αυτός ήταν ο Νίκος Φουντουλάκης. Ο διαφημιστής που έσβησε χθες απο τον καρκίνο #agriesmelisses #gntmgr
1135,@USER Είσαι #προδότης και να περιμένεις κρεμάλα στο #Γουδί.
1841,#Gynaikaxwrisonoma Έλλη τον Μιχάλη πες να μιλήσει στον αδελφό του κ στον φίλο του.
8851,Ααααα δε μου αρεσουν αυτα #kokkinopotami
3846,@USER Να είσαι καλά επίσης Τανια!
3342,"@USER όχι ρε μαλάκες,, δε γίνεται, τι είναι αυτό που ζούμε;"
3899,@USER Για λύπηση είσαι!Τί άλλο θα κανείς για το μεροκάματο;
2111,Μαρθα τώρα που τα πιες.. Πεσ τα όλα στο ρηνιωωωω να σε δοξάσουμε όλοι στο τουιτερ. #GynaikaXwrisOnoma
2840,"@USER Ήρθε, ήταν μεγάλη, πόνεσε αλλά υπομονή έρχεται μεγαλυτερη #ερχεται_ΠΟΥΤΣΑ σύντροφε περαστικά"
7248,"@USER Ας φέρουν να εγκαταστήσουν παιδια, αληθινούς προσφυγες, χωρις εγκληματιες απο τους οποιους κινδυνεύουν ΚΑΙ αυτα αν δεν θελουν αντιδρασεις. Και ας σταματήσουν το μαζικό τραφικινγκ των ΜΚΟ γιατι ειναι εποικισμός και κολπο γκροσσο, οχι ανθρωπισμός"
5034,Μαδομούνι από τα Lidl #gntmGR
5885,"Γκαγκακη, ατυχές στιγμές τα σχόλια γ την φοιτήτρια. Τι λες μωρή σαβούρα! Διαμορφώνετε ήθος κ συμπεριφορές σε νέα παιδιά τόσα χρόνια κ λες ""ατυχές στιγμές. Δε χρειάζεται να μας πείτε τι κάνετε τα βράδυ στα γραφεία με τα αφεντικα σας. Το βλέπουμε. Φύγανε οι βίζιτες από βουκουρεστι"
9801,Η Ντόρα κατά Κυρανάκη: Μάλλον δεν κατάλαβε… #κυρανακης #γιαννουλης #μπαρμπεκιου #μεταναστευτικό #protagongr
18,"@USER Είσαι αστείος... Όσο για το από κοντά παλικαράκι της φακής, εγώ στην πλατεία είμαι αλλά δν τολμάτε μουνοπανα να έρθετε.. Γιαυτό οι ψευτομαγκες όχι σε μένα.. Έχετε και άποψη ζώα..."
2078,@USER Η μόνη που πήρε τον πουλο γλυκιά μου είσαι εσυ . Ρουφα τώρα ως τις εκλογες... #ηρθε_και_ηταν_μεγαλη
124,@USER Είσαι αλλεργικό στις αντίθετες γνωμε ε;
1540,"Οι δήθεν αντιφασίστες ΣΥΡΙΖΑΙΟΙ, έβγαζαν μεροκάματο διαδηλώνοντας και κρατώντας πανό με κάθε είδους συνθήματα και το θεωρούσαν δικαίωμα τους. Όταν όμως πολίτες στην ομιλία του Τσίπρα στην Θεσσαλονίκη άνοιξαν πανό που έγραφε «Τσίπρα είσαι προδότης» τους συνέλαβαν!"
291,"@USER Σαχλαμάρα, δε πας να παίξεις με το πουλάκι σου και να αφήσεις τα πολιτικά σε κανένα σοβαρό άνθρωπο; Άντε γκόσαμε με τους μαλάκες..."
3916,@USER Κατάλαβα πολύ καλά τι είπες!Ασφαλίτης ή παρακρατικός είσαι κ ζητάς όνομα;
9843,@USER Φυγε μωρη πλεμπα μη φας ροχαλα τωρα γιδα ε γιδα
6938,"Εμετική θα χαρακτήριζα την υποτιθέμενη συγγνώμη του Γ.Λιάγκα και των συμπαρουσιαστων του. Παρακαλώ όσοι είδατε τον χλευασμό της σεξουαλικής παρενόχλησης που υπέστη η φοιτήτρια του ΑΠΘ να προβείτε σε καταγγελία της εκπομπής ""Μεσημέρι με τον Λιάγκα""-ΣΚΑΙ,στο site του ΕΣΡ."
7097,@USER Έτσι αντιδρούν οι γυναίκες στη δουλειά όταν φοράω το καλό μου σακάκι
3787,@USER Α καλά είσαι.. Και το χειρότερο όταν τους τα εξηγείς και τους λες κ ηλίθιους παρεξηγούνται
7937,Όχι γμτ δεν έφυγε η βλαμμενη #gntmgr
4521,"Η Μελίτη, επειδή έχει αθώα παιδική ψυχή, θα συγχωρέσει την Κάτια και θα ανοίξει το δρόμο και για τη Μαρίνα#gynaikaxwrisonoma"
495,"@USER αχαχαχαχα. ξερει να διαβαζει εναν ισολογισμο...μεχρι εκει εισαι κυριακο,ετσι λεει ο δικος σου."
2526,"@USER Φάουλ είσαι και’συ γιατί αντίστοιχα έχεις πολλά posts που κακολογούν, άρα κοίτα τι κάνεις πριν σχολιάσεις εμένα"
7386,Επιτέθηκαν στον Διουδη οι μπραβοι τπυ μπαοκ. Πουτανες ΓΑΥΡΟΙ του Βορρα. Εχει ο καιρος γυρίσματα.
7570,Τοσο φιλες μεσα σ ενα μηνα .... #gntmgr
7388,"#GNTMgr περνάει από κάτω, μην το δοκιμάσετε στο σπίτι"
9780,"Eιμαι η Ηλεκτρα, ειναι η 16η μερα που ερχομαι εδω και ΑΚΟΜΑ ΘΕΛΩ ΝΑ ΠΙΝΩ. #erwtasmeta"
4554,@USER Α εσύ είσαι ντιπ για ντιπ
2181,Να τα να τααααα.....Βρε Γωγουλινι.........ΒΡΕ ΓΩΓΟΥΛΙΝΙ! το δαγκωσες απο την ζηλια; .#shoppingstar
3637,Τι παραδεισιο πτηνο ντυθηκε η καγια καλε; #Shoppingstar
4440,"@USER Ντροπή ρε φίλε να αναπαράγεις εδώ μέσα τις ψευτιές fake news του ρουφιανάκου που επί 3 χρόνια έβριζε και συκοφαντούσε χυδαία και επί προσωπικού, που ήταν κώλος και βρακί με ΝΔ - ΠΑΣΟΚ στον ΠΙΣ και που τις βρωμιές του τις ανπαρήγαγε copy paste το σάϊτ της ΧΑ ... εκτίθεσαι, σβήστο."
5455,"Πιο επιρρεπείς στην ενοχή οι γυναίκες! Γιατί δεν μαγείρεψα; Γιατί παραμέλησα τα παιδιά για τη δουλεία; τον σύζυγο για το σπίτι και τη δουλειά; Μήπως δεν είναι σωστό που άφησα τα παιδιά στη γιαγιά; Μήπως δεν έπρεπε να το φάω αυτό; Καριέρα ή οικογένεια, οικογένεια ή καριέρα;"
3813,@USER Ξέρει όμως ότι είσαι γλιτσας Κάτι είναι κι αυτό
7517,@USER ΝΑΙ ΕΧΕΙΣ ΠΟΛΥ ΩΡΑΙΟ ΜΟΥΝΙ ΚΑΙ ΚΩΛΟ !
3313,Σκάφος του λιμενικού έσωσε 60 πρόσφυγες στη Σάμο
9568,"- Εγώ να πιω αλκοολ; Όχι,παιδιά...Ποτέ! - Και τα δίδυμα πως τα καναμε; - Έχει δίκιο η γυναίκα μου...Μια φορά μεθυσα! - Και τότε που ξεκίνησες με τα πόδια από Θεσσαλονίκη να πάρεις το διαρκείας του Εδεσσαϊκού που αγόρασες μέσω facebook; - Μου φάνηκε εντάξει τύπος, ΟΚ;"
5433,Ήταν όμορφη γυναίκα στα νιάτα της. Πως κατάντησε έτσι με τα μπότοξ και τις πλαστικές; Τελικά είναι μεγάλη ευλογία να γερνάς όμορφα. Κρίμα που κάποιες γυναίκες αρνούνται να αποδεχθούν την εικόνα τους καθώς τα χρόνια περνάνε.
4907,Ποση ομορφιά να αντεξει καποιος απο τη @USER σε καθε live; Καθε φορα και πιο ομορφη #XFactorGR
815,@USER Μην είσαι κακουλης.Μπορεί ο Βαξεβανης να είναι ανηψιος του Μητσοτάκη
3737,@USER Να σου ψωλοκοπαναω τα βυζια με μανία καριολα
6519,Ωραίο βάψιμο η μαρίνα σήμερα! #gntmgr
2553,#GynaikaXwrisOnoma το μαλλί της Έλλης θέλει βάψιμο.. Λούσιμο... Χτένισμα..
5707,Βρέθηκαν στον φυσικό τους χώρο οι καρχιες! #gntmgr
3000,Αδυναμία σχηματισμού κυβέρνησης στο Ισραήλ και νέες εκλογές...Το μέλλον της #Ελλάδας; #εκλογές2019 #Ευρωεκλογές2019 #ΝΔ #ΣΥΡΙΖΑ_ξεφτιλες #ΚΙΝΑΛ
8227,Στην περίπτωση της Ελευθερίας συμφωνώ με τις ff. Sorry not sorry. #gntmgr
6819,Η Μαρία δίνει πόνο σήμερα! Κλαίω! #gntmgr
6283,#GNTMgr Σπίτι σου κατιουλα μαζί με το άλλο τσούρμο ff
6791,"Το θέμα είναι μια συγκέντρωση ρατσιστών εθνικιστών όχι τα κοψίδια και τα ξύδια που θα καταναλώσουν. Άσχετα αν έχουν σκοπό να ""προκαλέσουν"" με το χοιρινό και το αλκοόλ και να το παίξουν ότι κάνουν κάτι ανάλογο με τον ""φανερό δείπνο"" #ενωμενοι_μακεδονες #Διαβατά"
1416,"Μπράβο Μελίτη, σκαψε τώρα ένα λαγούμι και θα βγεις όλως τυχαίως στο σπίτι της Κάτιας... #GynaikaXwrisOnoma"
8815,@USER Ρε άντε γαμησου ρε χουντογερε που θα μιλήσεις εσύ για πόλεμο κατά του φασισμού...
133,Για να σου πρήξει τα αρχιδια καλέ μου για αυτό σε κάλεσε αντε #poweroflovegr
3359,"Εσύ #Προδότη είσαι πρωτοστάτης σ´αυτό,άρα βγάλε τον σκασμό τώρα. #ηρθε_και_ειναι_μεγαλη"
3848,Ε ρε και το κερδίσει η χαρχάλω! #masterchefgr_xeftiles
9249,Σήμερα είναι άντρας #kalomesimeraki
600,@USER Γιατι μας κανεις να ζηλευουμε;Τετοιο κοριτσι εισαι;
8694,"Χριστέ μου,θα τρελαθω!ειναι ολες τους τσόλια! #GNTMgr"
9283,Ο Μπράτης σκοτώνει άνθρωπο. #GNTMgr
4716,"#ηρθε_και_ηταν_μεγαλη #ερχεται_ΠΟΥΤΣΑ και στις 30/6 Κατουρλή, δεν βρέχει. Σας φτύνουν οι πολλοί."
10174,"@USER Όχι, θα είσαι μαλάκας με πτυχία, διδακτορικά, και μεταπτυχιακά..."
5097,Περιορισμένα πράγματα ‍️ #GNTMgr
506,"Ο Φύση! Είσαι πολύ μόνη, έτσι; Είμαι κι εγώ μόνος όσο εσύ Πάρε ένα μπισκότο!"
5622,Τελείωσε το #enasgiaolous πάρτε θέση! #kokkinopotami
3588,@USER Θρησκευτικαγαλουχημένες ν τ επιθυμούν.Χαζό είναι όταν κανεις πολιτική φιλελεφτ σ 1τετοιαν ανάρτηση.Ουτε τλέω καταλαβαίνεις.Αυγά στ τοίχοΦανερός οπαδός τ πολυπολιτισμικοτητας.Ηανάρτηση αφορά #ΓΕΝΟΚΤΟΝΙΑ κ συ κανεις φτηνή προπαγάνδα ψευτοφιλελευθερισμούΝΤΡΟΠΗ σου. Είσαι ασεβής
1697,@USER Λοιπόν soft ακου επειδή το σαντ το πετάς απ ότι είδα γενικά εδώ μέσα...δεν ξέρω τι σκατά μόρφωση σου δώσαν αλλά δεν είσαι για πολλά μεγάλε...οκ;περιορισμένης είσαι...οκ σαντοδικηγορούλη;
3908,@USER ρε ποσο μαλακες ειμαστε εμεις του ιδιωτικου τομεα .... αλλος πληρωνε και πληρωνει και αλλος τα παιρνει .....
2703,"Φιλος μου εφορευτικη στις εκλογες, ανοιγε φακελους, βρισκει λευκο που εγραφε ""τι καβλα αυτος ο γραμματεας"". Το βλεπουν ολοι, αμηχανα γελια, πανε γρηγορα στο επομενο γιατι σε εκεινο το εκλογικο κεντρο ψηφισαν αντρες και γιαγιαδες 70+ ετων."
1279,Εσείς τι θα αγοράζατε από αυτά που φόρεσε η Πάρις; #shoppingstar
3504,@USER Πρεπει να εισαι η νικητρια γιατι το αξιζεις! Σε λατρευω!
1492,@USER Και τον βεργη καποιοι παλαβοι ψηφισανε την στιγμη που ο αλλος θελει να τον ψηφισει δε μπορουμε να πουμε οτι εισαι λαθος που τον ψηφιζεις απλα πως διαφωνουμε με την ψηφο σου
5167,"#XFactorGR αχ το λατρεύω αυτό το τραγούδι που παίζει από πίσω ""κάτω απ τη μαρκίζα"" από την αξεπέραστη Βίκυ Μοσχολιου"
3833,#gynaikaxwrisonoma Μαρινα μυαλο ξουραφι σαν την κατια!κατα μανα κατα κορη!
2385,"Δεν έχω πολύ χρόνο στη διάθεσή μου, ήρθα να αγοράσω δέκα κιλά σανό για τη Σοφία και τη Ρία. Μητσουλας #GynaikaXwrisOnoma"
6049,#GNTMgr χάχα α α το είδατε το τρέιλερ εε.. Η ΣΟΥΖΗ ΕΊΝΑΙ ΜΈΣΑ
6250,Ε ρε τη καημενη την Ελευθερία #gntmgr
7763,Σκυλι μαυρο Τοπάλ #KokkinoPotami
1559,@USER ηλίθιο τρολακι roof το έχεις χάσει Εδώ mardou mother Δημάδη Είσαι πολύ Μ...ας ακόμα κι σε αυτό το απλό έξω πέφτεις διαδίδοντας fake news Σκέψου πόσο μένος έχεις για Σουλτογιαννη και Δημάδη Η ηλιθιότητα και η κακια ανίκητες κύριε η κυρία κλαρινογαμπρε-νυφη Ρωτά να μάθεις for me
1701,κάνει ελαφρό ΣΟΜΠΡΈ ειπε; ομπρέ εννοούσε; #shoppingstar
9948,Το επόμενο καλοκαίρι φίλη μου θα συναντιεστε τυχαία και θα κάνετε πως δεν ξέρετε η μια την άλλη. #gntmgr
7943,Διαισθηση η Ηλιανα ή το χουν στησει; #gntmgr
5032,Πουλά τα μωρή μαλακισμενη τα κωλοχωραφα στοδιαλοαποδωπερα #AgriesMelisses
5442,"@USER Ελεος με αυτο, οταν θα δειτε τις αγριες μελισσες να γινεται σαπουνοπερα απο τα πολλα επεισοδια τοτε να σας δω. Και μην ξεχναμε οτι βασιζεται σε βιβλιο και αληθινα γεγονοτα δεν μπορουν να κανουν οτι θελουν. Και οση ωρα επαιζαν απεναντι ηταν πρωτο το κοκκινο ποταμι.#kokkinopotami"
8072,Γιατι να ερθει η Σουζανα μαρη; Να επιλεγατε απο ολες οσες εφυγαν #gntmgr
911,"Τσιτσιπάς σε Σάμαρη: «Είσαι βασιλιάς, συγχαρητήρια για τον τίτλο!»"
5461,Έλεος όμως.....γυρνάτε για άλλους και άλλους και όχι για αυτην; #TheVoiceGR
9942,Πρεπει να παω να δω τον Ροκκο απο κοντα! #TheVoiceGR
2666,@USER Δεν πιστεβω λεξη απο οσα λες! Εισαι προδοτης απατεωνας! Δεν εισαι Ελληνας! Να θυμασε ο θεος συνχωρει η Μακεδονες οχι! Αν εισουν ανδρας με παντελονια δε θα εβαζες τους Συριζομπατσουσου να σε φυλανε Κουμουνι μισελληνα! Αλλα πιος εχασε τον ανδρισμο του για να τον βρεις εσυ Τουρκαλα!
3403,Η Λίλιαν (με τα παιδιά) θα συναντήσει τον αγνοούμενο Άρη και θα πάνε όλοι μαζί στον αγύριστο..... #gynaikaxwrisonoma
4494,Ξένοι και στα τοπικά πρωταθλήματα βόλεϊ!
9676,Κλαυσίγελος. Και μπράβο για την ειλικρίνεια! #gntmgr
5419,Που να δεις τι στάση έχουμε εμεις απέναντι σου Κάτια ! #gntmgr
9785,Γιατί τους παρακολουθεί ο άστεγος Δημήτρης στο τρία χρόνια μετά; #erwtasmeta
8191,Αχαχαζαζαχ οκει σουζανα κανει την απoλυτη φωτογραφιση η κοπελα ειναι για ιταλικη βογκ #gntmgr
1625,"@USER Και ακους και μεταλ, ντροπή σου. Που πηγε ο Warell Dane μόνο και μονο για να φαει στο εστιατόριο στην Κω ενος φίλου μου που έχει πάρει βραβεία michelin και ειναι στο τοπ τεν παγκοσμιως. Και εχει και 1,7 εκ τουριστες. Τι να ξερουν αυτοι ; Τι μας κρυβουν οι διαόλοι οι μαύροι;"
9558,"Ε αν δν ξεμαλλιαζονταν δλδ τι θα βλεπαμε , χαρωπες κοπελιτσες με κοτουλες να βγαζουν φωτο; Ας βαζαν επαναληψη ρετιρε καλυτερα #gntmgr"
1488,"@USER Βρε Χριστάκη ασχολήσου με την Eurovision που σου ταιριάζει και άσε τα σχόλια περί πολιτικής καθώς προφανέστατα είσαι άσχετος. Είναι κρίμα να μην σε παίρνουμε σοβαρά και στην Eurovision, αφού έκτισες το image μην το χαλάς."
6365,Ρε αυτή είναι άσχημη #gntmgr
5632,"Επιτέλους έκραξαν την Ελευθερία, ΕΠΙΤΕΛΟΥΣ ! #gntmgr"
5005,Είδωλο από τα λίγα! #GNTMgr
4435,Αλέξη.. στο Σύνταγμα μας πεταγες δακρυγόνα και μας έλεγες φασίστες...σήμερα θα σου δείξουμε τι σημαίνει δημοκρατία....#ekloges2019 #ερχεται_ΠΟΥΤΣΑ #ερχεται_ΚΑΡΑΠΟΥΤΣΑ
2082,"@USER Όταν είσαι μπατριωτης,,,την Κυριακή τα μούτρα τους θέλω να δω,σαν σε μνημόσυνο θα είναι,,, εικόνα ανεκτίμητη"
3095,@USER Σε ευχατιστω Κατερινα. Να εισαι παντα καλα.
2241,Η ιστορια επαναλαμβανεται.... Ο Μπαμπης Παπαδημητριου εβαλε πλωρη για εκπροσωπος τυπου της #ΝΔ_ξεφτιλες Για να παει μπροστα η χωρα μας ξερεις Ελληνα... Ψηφο στο #κουλης ....Ψηφο στον #skaipolxeftiles
5868,Που ζουμε ρε μαλακα. Τι εχει συμβει στην ανθρωποτητα. HuffPost Greece: Βαρκελώνη: Πέντε άντρες βίασαν κορίτσι 14 ετών και αθωώθηκαν επειδή ήταν αναίσθητη. μέσω @USER
4656,@USER Άντρες...
7243,"Υποκινούμενοι ψευτο-πρόσφυγες στη Χίο, εκβιάζουν για την μεταφορά τους σε ξενοδοχεία και διαμερίσματα της ενδοχώρας."
510,"@USER Οι ψηφοφόροι του ΣΥΡΙΖΑ ψήφισαν Κουντούρα κ Γεωργουλη(που τον σούταρε η ΝΔ), ανέχτηκαν Καμμενο,Κουίκ,Παπακωστα(που έλεγε κατσαρίδες τους παράνομους μεταναστες).....Ο ΣΥΡΙΖΑ ειναι ενα λαϊκίστικο κομμα, αποτελούμενο απο τυχοδιώκτες. Σαν εσενα."
957,@USER Ετοιμη είσαι βλέπω
604,"Αν ειναι να με θάψει ζωντανή , να παιχτεί κατι με τη μήτρα κ το μυαλο του , να Πιει το αίμα μου κ αλλα υγρά μου που θα ναι πεταμένα απο δω κ απο εκει , για να νιωσω τον Ερωτα , στο μουνι μου , για παντα μονη μου ρε !"
4754,"Σιγά μαρη Γωγώ έχασες το χρωμα σου,10 λεπτά κέρδισε δεν κέρδισε και το τζόκερ, #shoppingstar"
8669,Αφου μωρη Τσουζανα εισαι ΑΧΡΗΣΤΗ ! Σκασε τωρα και μπουκωνε #GNTMgr
9108,"Μαλάκα πολύ αληθινό αυτό το #kokkinopotami , έ;"
1229,@USER Πιιιι.....είσαι χειρότερος που εμένα. Μόλις ήρτα σπίτι που την εντατική . Άτε have a good night .
4310,@USER Εσύ μια χαρά είσαι... Εγώ λέω να θυσιάσουμε τον παίχτη π στο είπε
8847,εγώ θα κλάψω από χαρά #GNTMgr
5324,Κρίμα το παλληκάρι Α ρε ιλαρχε #kokkinopotami
3053,@USER Είσαι το Σπερματοζωαριοπου έλειπε από τον Κατσαπλια για να γεννηθεί ένα Μόρφωμα
6742,Εγώ μόνο την πετρούλα Ρουφιξτον ξέρω κύριε Μπράτη μου #gntmgr
1162,Τι ατακοδορος που είσαι ρε θείο Leo #MasterChefGR
9045,"Τον παίρνω τηλέφωνο, δεν μου είπες χρόνια πολλά για σήμερα του λέω, γιατί να σου πω μου λέει, γιατί είμαι ο Άγγελος της ζωής σου του λέω και μου το έκλεισε. Κι αυτός όπως καταλάβατε είναι ο μαλάκας της δικής μου ζωής."
4972,@USER Έχουν σχέδιο ρε συ οι άνθρωποι ήταν έτοιμοι να τα κάνουν όλα πουτάνα. Άντε μετά ο Αλέξης να τα ξανά μαζέψει.. #τι_ψηφισατε_ρε_μαλακες
136,ΑΝΝΑ ΓΟΥΛΑ ΛΕΙΠΕΙΣ. #giatinparea
8232,Άσε ρε φίλε πήγαινε πουλά αλλού το παραμύθι πέρυσι βάλαμε γκολ στον Βαζελο στο 97 και φωνάζανε όλοι και εσείς οι κομπλεξικοι του βορρά πόσες καθυστερήσεις έπρεπε να κρατήσει;Οπότε αλλού αυτά πουτανες του Ρώσου!
1586,"Ρία μου, Αγαπημένη εθνική μάνα, μη κλαίς.Μου σπαράζεις την καρδιά! Πόσο καλή ηθοποιός όμως η @USER. Θα μας λείψει πολύ από την σειρά. Ας ελπίσουμε να την δούμε και κάπου αλλού τηλεοπτικά,αλλά και ως γκεστ κάποια στιγμή εδώ. #GynaikaXwrisOnoma"
4420,@USER Σάκη αφου κάποτε ήσουν αριστερός άρα ξέρεις...πουτανα ολα!
4243,Τί ήταν αυτό το πριν με το μαλλί; Πρώτη φορά που είχε δίκιο η Βίκυ που της μίλησε. #shoppingstar
177,είμαστε 10 χρονια φίλες με τη Ρένια..απ´τα 22 μας.. #poweroflovegr
6926,"Ακριβώς! Όλες οι άλλες αγγελούδια, μόνο η Κάτια είναι ο σατανάς! Που η μία θάβει την άλλη σε χρόνο dt εκεί μέσα! #GNTMgr"
9303,Ετσι θα κανει νουμερα η #Skatiana για να χτυπησει Ναταλια και #AnnitaKoita; Μετα την Ματινα μας ειπε να καλεσει και τον Μουτσινα αυτην την Κυριακη στο #MaziSouSk; #Kalomesimeraki #Kalytera #TheVoicegr
7574,Φακινγκ Φούλς είστε ηλιθιες! Αυτό σας ταιριάζει άψογα! #gntmgr
